temperature,humidity,ph,water availability,season,label
18.77,31.26,7.11,157.15,winter,mustard
15.73,33.54,7.36,179.5,winter,mustard
15.51,43.72,5.67,128.96,winter,mustard
16.97,37.19,7.07,139.76,winter,mustard
12.84,39.83,7.41,174.16,winter,mustard
12.8,34.96,6.87,127.23,winter,mustard
14.7,34.66,5.75,129.2,winter,mustard
17.66,45.15,6.84,110.25,winter,mustard
19.14,49.49,6.43,112.17,winter,mustard
18.9,31.39,6.06,145.97,winter,mustard
14.76,36.55,6.07,119.62,winter,mustard
13.13,47.81,7.24,147.44,winter,mustard
16.8,39.56,5.56,154.87,winter,mustard
14.88,35.52,5.75,109.35,winter,mustard
14.25,32.89,7.09,174.74,winter,mustard
17.47,46.8,7.28,157.49,winter,mustard
17.85,35.68,6.48,147.44,winter,mustard
12.79,33.92,7.21,111.11,winter,mustard
18.92,47.82,6.52,170.04,winter,mustard
18.91,42.83,7.45,100.41,winter,mustard
13.65,41.66,5.79,113.1,winter,mustard
10.46,39.54,6.88,123.91,winter,mustard
14.5,44.85,7.19,178.67,winter,mustard
17.38,35.37,6.46,141.23,winter,mustard
11.87,34.86,5.97,126.35,winter,mustard
18.26,36.63,5.91,173.24,winter,mustard
10.77,44.01,7.44,179.98,winter,mustard
17.4,32.16,5.87,120.03,winter,mustard
11.74,48.14,6.3,105.11,winter,mustard
16.22,43.89,6.94,160.37,winter,mustard
13.16,35.02,6.4,149.49,winter,mustard
10.81,33.75,6.86,118.81,winter,mustard
11.38,47.76,7.49,165.63,winter,mustard
15.28,40.18,6.85,141.55,winter,mustard
13.1,47.12,5.85,122.42,winter,mustard
13.43,48.29,5.53,128.38,winter,mustard
18.99,47.38,7.01,129.66,winter,mustard
14.95,33.13,5.92,163.4,winter,mustard
12.37,33.04,7.3,140.58,winter,mustard
13.96,48.63,5.81,120.24,winter,mustard
12.0,30.32,6.39,175.16,winter,mustard
12.63,48.31,5.9,104.69,winter,mustard
14.65,46.44,5.51,106.61,winter,mustard
13.13,31.49,6.89,103.62,winter,mustard
16.79,32.88,5.73,105.07,winter,mustard
11.53,41.4,6.53,106.14,winter,mustard
13.88,33.83,6.71,175.47,winter,mustard
10.82,41.91,6.09,137.04,winter,mustard
11.68,35.64,5.6,164.74,winter,mustard
15.95,37.68,7.04,177.57,winter,mustard
10.41,41.79,7.14,110.06,winter,mustard
11.64,45.47,7.06,169.19,winter,mustard
12.38,30.65,7.18,157.29,winter,mustard
14.53,47.39,5.55,171.42,winter,mustard
19.31,41.92,7.49,172.14,winter,mustard
15.4,36.77,5.68,118.48,winter,mustard
19.38,39.99,6.0,150.13,winter,mustard
17.33,43.08,7.22,112.59,winter,mustard
16.22,42.5,6.51,111.11,winter,mustard
12.8,43.94,6.22,119.88,winter,mustard
13.4,33.83,6.73,137.33,winter,mustard
18.99,37.04,7.42,103.03,winter,mustard
15.11,30.58,6.53,106.48,winter,mustard
17.12,42.95,6.66,133.37,winter,mustard
16.54,48.26,5.7,148.64,winter,mustard
19.92,34.83,5.89,117.23,winter,mustard
15.97,49.25,6.17,124.91,winter,mustard
13.39,40.64,5.89,151.37,winter,mustard
18.55,37.47,6.71,140.53,winter,mustard
18.65,32.17,6.09,109.45,winter,mustard
19.96,31.77,6.23,150.92,winter,mustard
13.14,49.58,6.13,106.93,winter,mustard
16.28,37.16,6.8,115.15,winter,mustard
19.31,36.19,7.1,162.3,winter,mustard
18.35,40.45,6.91,164.0,winter,mustard
19.91,44.98,5.97,103.34,winter,mustard
15.26,32.24,6.11,164.26,winter,mustard
18.77,49.1,6.02,165.04,winter,mustard
17.26,43.99,5.9,158.09,winter,mustard
15.33,32.9,6.3,102.47,winter,mustard
10.06,39.22,6.99,174.74,winter,mustard
11.36,45.3,6.24,113.99,winter,mustard
17.5,41.78,7.25,110.84,winter,mustard
19.17,30.35,5.99,107.42,winter,mustard
11.3,36.4,7.2,146.28,winter,mustard
12.14,46.68,6.21,108.69,winter,mustard
18.78,31.64,7.23,133.77,winter,mustard
11.43,31.59,5.57,123.91,winter,mustard
14.89,43.51,7.45,145.64,winter,mustard
10.07,32.3,5.82,108.74,winter,mustard
18.75,45.78,7.49,137.41,winter,mustard
12.74,48.55,7.37,105.1,winter,mustard
16.35,45.65,7.1,135.03,winter,mustard
17.84,39.0,7.23,104.53,winter,mustard
17.84,34.13,6.23,137.57,winter,mustard
19.0,32.97,5.77,152.97,winter,mustard
10.93,49.24,6.45,115.97,winter,mustard
11.2,46.19,6.81,103.28,winter,mustard
10.26,37.03,6.49,173.24,winter,mustard
10.14,47.09,6.15,109.32,winter,mustard
10.73,30.33,5.77,105.88,winter,mustard
10.37,45.05,7.25,141.3,winter,mustard
15.25,44.1,6.46,146.95,winter,mustard
14.05,43.98,5.52,127.27,winter,mustard
17.2,47.84,6.25,139.81,winter,mustard
16.89,41.94,7.3,148.78,winter,mustard
14.67,36.15,6.57,103.78,winter,mustard
14.91,42.49,6.91,127.12,winter,mustard
11.4,45.09,7.41,153.98,winter,mustard
16.06,49.43,7.03,158.73,winter,mustard
11.26,34.75,5.51,122.75,winter,mustard
12.58,41.57,5.94,143.59,winter,mustard
19.18,47.1,6.11,104.78,winter,mustard
11.41,48.2,5.87,169.93,winter,mustard
13.2,31.18,6.11,137.08,winter,mustard
10.43,49.67,6.41,179.79,winter,mustard
13.41,46.59,6.79,160.81,winter,mustard
16.25,31.97,5.51,132.54,winter,mustard
12.9,49.29,6.74,127.39,winter,mustard
12.38,43.61,6.11,169.37,winter,mustard
14.17,38.53,6.04,129.21,winter,mustard
14.99,39.11,6.94,150.47,winter,mustard
19.86,38.05,5.61,142.82,winter,mustard
15.36,47.56,7.0,173.78,winter,mustard
19.25,32.88,7.18,111.37,winter,mustard
14.84,41.08,5.99,139.74,winter,mustard
16.01,46.13,6.92,138.18,winter,mustard
14.91,44.51,6.41,163.51,winter,mustard
17.3,30.81,6.68,131.04,winter,mustard
10.47,47.71,5.82,150.44,winter,mustard
18.99,37.48,6.67,153.64,winter,mustard
18.05,46.42,5.67,114.41,winter,mustard
15.92,40.25,6.03,127.0,winter,mustard
13.58,37.6,7.34,179.51,winter,mustard
17.18,35.62,6.52,111.76,winter,mustard
13.76,32.97,6.1,139.71,winter,mustard
19.93,34.75,6.25,150.41,winter,mustard
11.7,38.76,7.3,107.52,winter,mustard
14.67,40.98,6.73,156.95,winter,mustard
11.55,49.38,7.11,150.41,winter,mustard
19.17,31.97,6.96,133.85,winter,mustard
19.12,48.15,7.12,106.79,winter,mustard
17.09,47.19,5.86,157.65,winter,mustard
16.24,30.15,6.85,169.09,winter,mustard
10.72,43.43,5.92,132.48,winter,mustard
13.85,34.2,5.74,160.18,winter,mustard
15.22,35.39,6.35,131.73,winter,mustard
16.49,33.41,6.58,155.24,winter,mustard
10.97,31.99,6.87,161.46,winter,mustard
14.69,48.43,6.56,168.59,winter,mustard
10.65,38.07,7.05,124.3,winter,mustard
19.39,44.09,6.41,165.78,winter,mustard
11.05,43.57,6.0,120.16,winter,mustard
16.28,40.11,6.4,133.62,winter,mustard
10.41,33.76,6.6,170.41,winter,mustard
17.98,37.78,6.83,139.27,winter,mustard
16.06,43.74,6.86,126.68,winter,mustard
19.04,38.11,6.74,140.07,winter,mustard
17.69,31.13,6.36,103.76,winter,mustard
15.26,33.74,6.89,170.88,winter,mustard
11.91,43.12,6.63,170.88,winter,mustard
13.91,42.53,5.88,136.71,winter,mustard
11.69,47.3,7.22,109.29,winter,mustard
16.69,40.63,7.08,114.6,winter,mustard
19.07,41.64,5.56,114.99,winter,mustard
11.02,41.36,7.12,114.23,winter,mustard
16.28,38.06,7.3,143.45,winter,mustard
17.89,38.47,5.65,158.45,winter,mustard
14.68,31.04,7.5,147.42,winter,mustard
11.26,42.99,6.02,161.67,winter,mustard
11.26,33.28,6.48,140.27,winter,mustard
17.09,43.96,6.93,154.69,winter,mustard
18.31,31.09,6.23,131.33,winter,mustard
16.92,38.41,6.57,103.43,winter,mustard
18.5,43.34,7.47,161.45,winter,mustard
17.28,43.95,6.43,133.1,winter,mustard
10.46,43.71,6.51,172.87,winter,mustard
17.33,32.89,6.64,114.2,winter,mustard
14.55,32.81,7.14,146.43,winter,mustard
11.37,42.66,5.78,158.01,winter,mustard
13.47,42.64,6.78,142.55,winter,mustard
19.33,31.53,7.38,123.56,winter,mustard
10.92,46.45,5.96,130.31,winter,mustard
16.82,47.34,7.47,101.14,winter,mustard
15.12,34.63,6.12,124.93,winter,mustard
19.63,35.88,5.86,170.42,winter,mustard
11.85,49.23,7.42,178.51,winter,mustard
15.4,45.97,6.74,130.44,winter,mustard
19.48,40.92,6.4,165.2,winter,mustard
14.01,45.38,6.28,131.24,winter,mustard
11.78,36.31,6.42,145.73,winter,mustard
13.52,46.72,5.8,139.67,winter,mustard
16.96,45.7,7.05,124.56,winter,mustard
12.99,42.01,6.74,137.26,winter,mustard
17.74,46.61,7.14,134.61,winter,mustard
18.65,47.89,6.67,141.91,winter,mustard
10.71,48.45,7.42,124.41,winter,mustard
13.62,34.8,6.15,120.25,winter,mustard
17.62,39.7,5.66,125.5,winter,mustard
10.78,30.63,6.41,160.1,winter,mustard
14.52,35.49,6.96,129.54,winter,mustard
13.81,49.65,7.21,139.58,winter,mustard
14.63,32.73,5.67,149.36,winter,mustard
15.63,38.1,7.2,100.55,winter,mustard
10.41,45.26,6.41,111.41,winter,mustard
11.15,46.73,7.5,146.61,winter,mustard
16.02,35.54,5.99,135.26,winter,mustard
14.75,49.49,7.15,146.84,winter,mustard
17.91,47.12,6.53,161.4,winter,mustard
12.14,38.11,6.86,170.75,winter,mustard
11.41,39.56,5.94,124.79,winter,mustard
12.89,42.61,6.81,158.05,winter,mustard
16.2,33.54,6.22,149.79,winter,mustard
13.17,37.91,6.36,133.28,winter,mustard
19.17,31.03,6.36,134.2,winter,mustard
17.51,48.03,6.31,133.71,winter,mustard
12.35,31.14,6.26,131.81,winter,mustard
11.06,45.08,7.11,109.96,winter,mustard
17.23,36.51,7.13,122.4,winter,mustard
14.45,44.37,6.57,106.23,winter,mustard
13.06,33.03,5.73,125.56,winter,mustard
16.49,31.13,7.42,108.09,winter,mustard
18.75,45.71,6.36,128.1,winter,mustard
12.42,30.53,5.7,172.48,winter,mustard
14.45,44.95,6.36,112.91,winter,mustard
11.74,31.27,6.63,144.41,winter,mustard
12.16,33.51,5.66,155.52,winter,mustard
12.08,46.09,5.74,111.89,winter,mustard
18.92,47.56,6.07,111.05,winter,mustard
18.26,49.57,6.0,165.91,winter,mustard
18.83,48.64,6.63,110.23,winter,mustard
15.84,35.51,5.93,168.5,winter,peas
16.41,42.81,6.89,120.91,winter,peas
19.47,38.27,6.81,128.56,winter,peas
17.43,38.62,5.76,174.58,winter,peas
14.11,49.88,6.28,153.78,winter,peas
14.74,40.54,6.13,169.07,winter,peas
13.25,44.18,5.54,111.0,winter,peas
11.7,37.83,7.38,128.42,winter,peas
10.87,32.54,5.91,152.28,winter,peas
14.44,36.42,6.24,107.05,winter,peas
18.52,48.92,7.08,123.05,winter,peas
11.72,44.74,7.42,132.13,winter,peas
18.35,41.71,6.33,135.24,winter,peas
19.25,46.8,6.39,164.8,winter,peas
12.41,47.92,5.98,100.78,winter,peas
12.28,32.72,6.05,149.22,winter,peas
19.28,32.7,6.61,105.49,winter,peas
15.88,41.37,7.21,167.0,winter,peas
16.17,39.87,6.21,124.58,winter,peas
18.44,30.29,5.98,134.66,winter,peas
12.81,33.08,7.08,113.03,winter,peas
12.85,41.18,6.88,118.16,winter,peas
19.58,47.98,6.28,149.35,winter,peas
15.08,48.3,6.3,159.92,winter,peas
12.55,47.67,7.05,159.87,winter,peas
12.43,44.99,5.72,133.17,winter,peas
15.98,40.76,6.28,138.02,winter,peas
18.77,41.31,5.52,176.18,winter,peas
13.96,46.31,6.94,130.03,winter,peas
15.76,35.07,7.05,141.94,winter,peas
15.26,40.0,6.87,113.99,winter,peas
18.63,48.73,6.66,151.8,winter,peas
19.94,32.93,7.1,115.93,winter,peas
13.19,34.7,6.55,146.18,winter,peas
10.61,41.33,5.78,172.32,winter,peas
13.18,43.86,6.31,121.09,winter,peas
15.71,42.16,6.27,175.48,winter,peas
14.94,47.28,6.94,104.51,winter,peas
11.52,41.2,6.51,162.41,winter,peas
13.74,45.34,7.35,171.31,winter,peas
15.28,34.31,7.04,104.57,winter,peas
18.14,36.32,6.3,151.36,winter,peas
19.37,43.95,7.01,135.37,winter,peas
18.72,34.14,6.69,179.94,winter,peas
17.23,32.46,6.45,158.24,winter,peas
14.23,33.21,7.3,133.71,winter,peas
12.17,32.62,6.6,147.71,winter,peas
18.08,37.08,7.13,111.1,winter,peas
19.07,40.38,5.88,105.74,winter,peas
17.48,41.83,7.46,137.27,winter,peas
17.46,37.03,7.09,142.47,winter,peas
19.13,40.57,5.88,164.29,winter,peas
11.44,47.37,7.23,155.28,winter,peas
10.37,46.54,7.18,172.44,winter,peas
18.23,48.07,6.17,141.2,winter,peas
10.59,43.52,6.12,167.38,winter,peas
19.34,31.05,6.48,176.51,winter,peas
14.52,49.0,6.02,137.07,winter,peas
16.28,45.53,5.53,166.89,winter,peas
11.25,45.73,6.08,152.3,winter,peas
18.14,44.99,6.59,164.31,winter,peas
11.39,39.91,6.66,177.05,winter,peas
15.38,45.31,7.4,179.67,winter,peas
10.75,42.07,7.06,170.99,winter,peas
18.4,46.9,6.16,141.26,winter,peas
11.66,30.71,7.31,152.56,winter,peas
17.34,30.76,5.86,173.86,winter,peas
19.67,41.66,6.36,165.36,winter,peas
10.79,44.93,6.08,177.12,winter,peas
15.72,31.4,7.01,146.54,winter,peas
12.08,30.41,6.11,146.8,winter,peas
10.67,42.96,7.43,140.42,winter,peas
18.84,43.15,6.44,108.78,winter,peas
13.9,39.72,6.6,104.54,winter,peas
17.62,47.31,5.63,117.07,winter,peas
16.46,41.12,5.96,157.82,winter,peas
16.06,34.72,6.89,173.47,winter,peas
11.43,40.33,6.42,158.37,winter,peas
14.67,42.92,5.73,130.95,winter,peas
12.51,36.15,7.48,113.03,winter,peas
14.91,33.45,6.81,167.22,winter,peas
17.27,37.94,6.03,149.88,winter,peas
19.44,32.02,6.85,140.61,winter,peas
15.58,33.11,5.6,177.17,winter,peas
10.3,32.57,7.4,149.1,winter,peas
11.52,46.12,6.16,154.13,winter,peas
10.77,41.07,6.5,172.86,winter,peas
16.44,39.1,6.71,119.47,winter,peas
12.16,46.21,6.1,150.38,winter,peas
12.57,40.92,6.13,137.1,winter,peas
18.02,43.94,6.72,112.74,winter,peas
16.06,41.05,6.89,101.08,winter,peas
11.46,39.6,6.61,100.89,winter,peas
10.46,39.77,6.68,145.96,winter,peas
18.4,36.97,6.99,117.7,winter,peas
11.03,43.36,7.12,176.48,winter,peas
13.6,33.92,7.33,105.86,winter,peas
12.5,41.63,6.57,122.37,winter,peas
16.51,36.13,6.0,151.9,winter,peas
10.28,46.36,6.01,154.01,winter,peas
17.04,45.27,7.23,167.45,winter,peas
11.11,32.77,7.09,153.04,winter,peas
18.41,47.57,5.51,101.98,winter,peas
18.13,41.46,5.76,138.29,winter,peas
11.31,39.2,7.02,165.21,winter,peas
10.35,34.43,6.92,154.38,winter,peas
17.63,49.86,6.55,110.89,winter,peas
18.23,40.83,5.62,169.4,winter,peas
11.31,49.61,5.56,171.87,winter,peas
13.95,33.58,6.23,149.91,winter,peas
16.21,33.57,6.88,137.43,winter,peas
16.95,30.99,5.95,147.62,winter,peas
18.89,32.23,5.88,164.75,winter,peas
12.56,41.06,6.01,138.07,winter,peas
17.02,45.63,7.26,162.02,winter,peas
14.58,31.87,6.71,150.44,winter,peas
17.64,32.59,6.17,145.97,winter,peas
17.25,40.6,7.43,159.81,winter,peas
17.55,32.19,6.81,170.07,winter,peas
18.24,31.66,6.52,155.02,winter,peas
17.88,49.06,7.09,160.49,winter,peas
19.74,37.95,7.45,153.59,winter,peas
17.26,41.6,6.07,175.55,winter,peas
17.56,31.43,6.78,104.38,winter,peas
10.69,35.1,7.04,161.62,winter,peas
15.19,33.1,5.57,177.06,winter,peas
12.29,34.99,6.47,129.6,winter,peas
17.93,44.98,7.26,161.73,winter,peas
18.68,47.59,6.81,126.94,winter,peas
19.07,31.71,6.36,175.13,winter,peas
10.21,47.76,6.04,131.91,winter,peas
14.46,31.32,6.85,123.47,winter,peas
14.74,47.41,5.9,112.43,winter,peas
15.29,35.33,6.35,124.58,winter,peas
17.03,42.37,7.23,138.03,winter,peas
17.59,38.3,7.29,171.3,winter,peas
19.94,46.74,7.18,135.33,winter,peas
13.64,39.69,5.81,100.03,winter,peas
17.0,39.81,6.45,118.5,winter,peas
15.65,41.29,5.8,149.69,winter,peas
10.2,35.93,6.58,107.87,winter,peas
11.35,47.12,6.6,114.03,winter,peas
11.54,48.71,7.48,120.85,winter,peas
17.63,38.24,7.14,168.02,winter,peas
11.99,31.63,5.72,128.86,winter,peas
15.74,40.88,5.56,171.68,winter,peas
15.46,43.95,5.97,170.82,winter,peas
15.88,44.37,6.08,110.45,winter,peas
10.61,47.21,5.83,158.11,winter,peas
14.36,43.49,5.56,144.62,winter,peas
11.0,37.88,7.22,167.71,winter,peas
12.7,40.74,5.59,160.95,winter,peas
10.46,31.61,6.42,106.21,winter,peas
15.07,40.53,7.25,152.38,winter,peas
14.02,31.84,6.89,148.61,winter,peas
10.07,44.99,5.55,137.91,winter,peas
15.43,41.0,6.94,154.0,winter,peas
19.6,30.27,6.64,172.51,winter,peas
18.08,44.55,5.52,106.22,winter,peas
12.89,40.05,6.79,173.29,winter,peas
14.95,36.44,5.79,157.13,winter,peas
13.54,35.94,6.38,171.3,winter,peas
16.81,48.37,7.01,170.87,winter,peas
11.94,46.91,5.99,113.39,winter,peas
19.41,39.25,6.42,163.54,winter,peas
19.98,44.02,6.58,174.3,winter,peas
14.14,42.28,5.6,155.75,winter,peas
14.11,42.42,6.5,132.22,winter,peas
19.73,33.2,7.01,113.07,winter,peas
15.56,41.34,5.84,118.0,winter,peas
18.55,30.58,5.56,160.84,winter,peas
11.38,37.34,7.12,178.63,winter,peas
18.88,41.0,6.94,143.36,winter,peas
16.57,48.86,5.87,166.32,winter,peas
11.71,48.67,6.51,172.53,winter,peas
14.06,34.42,6.97,123.55,winter,peas
16.74,48.52,7.2,167.53,winter,peas
19.22,49.37,6.41,130.0,winter,peas
10.63,34.93,5.62,119.72,winter,peas
19.99,32.74,7.12,103.07,winter,peas
16.69,43.57,6.96,107.14,winter,peas
11.75,30.82,7.0,125.46,winter,peas
14.86,49.57,6.5,174.0,winter,peas
11.93,49.98,6.06,106.45,winter,peas
10.82,49.22,7.4,112.14,winter,peas
12.53,38.0,6.9,160.46,winter,peas
18.81,46.98,7.3,167.04,winter,peas
12.42,32.48,6.26,131.15,winter,peas
10.54,43.11,5.76,157.12,winter,peas
11.53,34.2,5.87,101.44,winter,peas
18.87,46.6,6.51,135.21,winter,peas
14.36,31.48,6.37,148.03,winter,peas
10.95,33.09,6.69,152.84,winter,peas
11.7,49.91,6.01,165.02,winter,peas
17.13,47.19,6.12,162.71,winter,peas
13.02,33.09,6.56,152.39,winter,peas
16.82,30.13,6.37,125.97,winter,peas
15.33,35.41,7.17,110.6,winter,peas
11.36,44.09,6.52,115.5,winter,peas
12.16,31.89,7.21,102.3,winter,peas
11.94,47.37,7.24,177.81,winter,peas
15.87,43.38,6.89,173.01,winter,peas
10.76,39.8,7.2,102.16,winter,peas
18.18,35.41,6.48,132.31,winter,peas
11.91,40.33,5.93,114.73,winter,peas
11.57,40.59,5.98,133.72,winter,peas
16.8,42.13,6.13,166.48,winter,peas
15.17,39.43,6.09,136.28,winter,peas
10.01,49.82,5.53,147.11,winter,peas
17.5,34.35,6.52,125.8,winter,peas
15.73,49.19,7.01,148.1,winter,peas
18.66,45.05,6.84,160.92,winter,peas
19.68,31.41,6.65,109.31,winter,peas
15.4,42.73,5.87,104.22,winter,peas
13.93,46.64,6.77,136.47,winter,peas
14.76,47.32,7.31,165.92,winter,peas
15.93,44.32,7.35,147.1,winter,peas
18.36,38.89,6.54,108.79,winter,peas
10.39,48.68,7.11,102.53,winter,peas
16.62,44.08,6.49,151.54,winter,peas
16.25,37.86,6.73,122.77,winter,peas
17.04,39.87,6.34,118.52,winter,peas
15.49,34.61,6.79,103.16,winter,peas
15.79,38.39,7.32,103.44,winter,peas
15.81,48.52,6.55,156.71,winter,peas
16.62,45.5,6.16,165.95,winter,peas
10.43,34.87,5.86,113.81,winter,peas
12.43,38.07,6.76,106.15,winter,peas
10.86,49.92,6.47,155.43,winter,peas
19.03,49.52,6.19,144.22,winter,peas
16.76,36.69,7.41,174.17,winter,peas
10.59,47.22,6.07,110.98,winter,peas
16.41,33.31,7.05,153.55,winter,peas
15.99,42.98,5.97,161.13,winter,peas
13.22,34.52,5.75,162.94,winter,peas
15.03,49.24,6.84,132.06,winter,peas
14.81,32.33,5.52,152.31,winter,peas
17.59,31.6,6.43,141.75,winter,peas
14.71,41.22,6.17,147.2,winter,peas
19.58,38.64,6.36,135.57,winter,peas
19.0,48.26,6.51,105.15,winter,peas
14.9,43.9,6.25,179.71,winter,peas
16.84,49.47,6.28,169.36,winter,peas
12.7,31.12,6.83,168.77,winter,peas
14.1,39.95,7.26,117.33,winter,peas
11.25,38.06,7.04,159.26,winter,peas
12.21,46.82,6.0,127.18,winter,peas
18.19,34.19,6.34,177.95,winter,peas
12.37,38.15,7.13,171.18,winter,peas
11.24,46.01,6.93,129.48,winter,peas
18.62,39.33,6.26,152.86,winter,gram
11.0,41.76,5.5,156.35,winter,gram
18.6,45.58,6.4,173.27,winter,gram
14.12,45.28,5.92,170.6,winter,gram
13.94,42.39,7.31,137.03,winter,gram
12.39,31.06,6.32,165.12,winter,gram
14.09,49.41,7.25,146.82,winter,gram
19.39,34.07,5.72,139.31,winter,gram
13.17,30.95,5.54,174.31,winter,gram
15.2,35.6,5.84,160.54,winter,gram
12.05,47.06,6.7,174.37,winter,gram
18.41,36.85,7.42,157.12,winter,gram
15.16,40.16,6.77,129.08,winter,gram
19.25,42.3,5.6,147.03,winter,gram
16.4,36.46,7.4,103.94,winter,gram
17.69,46.65,6.27,109.04,winter,gram
17.08,41.02,7.29,168.32,winter,gram
17.39,41.33,5.61,139.02,winter,gram
11.18,43.93,6.56,116.8,winter,gram
16.6,39.9,6.44,165.92,winter,gram
18.64,35.72,6.39,154.48,winter,gram
12.45,43.86,5.74,165.07,winter,gram
12.51,41.16,6.42,117.39,winter,gram
18.51,44.93,6.3,139.24,winter,gram
19.97,39.34,6.68,179.09,winter,gram
10.82,34.87,5.82,101.22,winter,gram
19.06,41.33,6.53,125.54,winter,gram
10.55,49.38,6.06,138.44,winter,gram
11.01,41.64,6.54,177.67,winter,gram
18.23,42.91,5.71,108.72,winter,gram
19.89,47.98,6.37,178.46,winter,gram
11.83,41.5,7.21,129.72,winter,gram
19.87,39.22,5.57,151.18,winter,gram
12.95,37.53,7.03,136.4,winter,gram
18.98,30.67,7.03,174.34,winter,gram
18.98,41.08,6.16,161.02,winter,gram
10.58,44.92,5.66,106.7,winter,gram
15.55,35.87,5.73,124.76,winter,gram
17.44,30.67,6.15,137.17,winter,gram
15.2,44.88,5.95,105.32,winter,gram
13.67,38.77,5.68,114.16,winter,gram
18.37,33.66,6.58,131.14,winter,gram
13.93,35.79,6.76,142.3,winter,gram
14.21,38.59,5.74,137.4,winter,gram
16.32,32.34,7.07,151.47,winter,gram
11.86,33.2,6.13,158.05,winter,gram
18.27,33.52,5.81,159.54,winter,gram
19.49,45.77,7.19,105.65,winter,gram
17.62,45.21,6.63,114.43,winter,gram
12.41,44.26,6.93,152.52,winter,gram
17.11,36.13,5.76,116.67,winter,gram
16.02,47.7,6.88,149.03,winter,gram
12.84,48.04,6.81,134.58,winter,gram
16.32,35.95,6.24,156.73,winter,gram
11.66,46.39,6.38,168.65,winter,gram
19.13,35.96,5.84,138.82,winter,gram
17.31,41.09,7.06,169.72,winter,gram
10.67,40.58,6.12,124.12,winter,gram
14.47,31.05,6.23,144.27,winter,gram
15.64,49.54,6.12,141.96,winter,gram
13.38,48.68,5.53,159.27,winter,gram
14.79,37.29,7.39,112.69,winter,gram
13.06,33.74,6.35,136.36,winter,gram
16.63,45.2,6.44,131.23,winter,gram
15.15,41.28,6.95,128.63,winter,gram
19.55,35.27,7.4,103.91,winter,gram
12.56,40.77,6.06,162.86,winter,gram
10.41,35.6,7.22,115.95,winter,gram
15.46,39.58,6.19,171.11,winter,gram
15.72,41.02,5.53,144.35,winter,gram
11.99,36.45,6.31,160.59,winter,gram
15.1,39.03,5.96,134.08,winter,gram
11.19,43.46,6.03,157.39,winter,gram
14.82,42.28,6.06,116.43,winter,gram
17.23,32.8,7.15,123.65,winter,gram
10.13,47.72,6.68,161.94,winter,gram
18.55,43.44,5.79,114.92,winter,gram
17.7,34.88,7.29,152.77,winter,gram
18.34,36.64,6.36,104.03,winter,gram
